,FIRE_YEAR,ICS_COMPLEX_NAME,FIRE_NAME,MEMBER_INC_IDENTIFIER,CPLX_INC_IDENTIFIER,CPLX_INCIDENT_ID,MEMBER_INCIDENT_ID,FODJ_INCIDENT_ID,FOD_FIRE_LIST,MTBS_FIRE_LIST
1915,2007,MIDDLE FORK COMPLEX,BASIN,,,2007_ID-BOF-000642_MIDDLE FORK COMPLEX,2007_ID-BOF-000642_MIDDLE FORK COMPLEX,2007_ID-BOF-000642_MIDDLE FORK COMPLEX,"[{'ID': 19630, 'COORDS': (44.14277778, -115.91722220000001), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 198, 'CONT': 198.0}, {'ID': 19874, 'COORDS': (44.17166667, -115.82555559999999), 'CAUSE': 'Natural', 'SIZE': 0.2, 'DISC': 198, 'CONT': 199.0}, {'ID': 19883, 'COORDS': (44.41777778, -115.70777779999999), 'CAUSE': 'Natural', 'SIZE': 0.25, 'DISC': 199, 'CONT': 205.0}, {'ID': 19891, 'COORDS': (44.21777778, -115.32777779999999), 'CAUSE': 'Natural', 'SIZE': 1.25, 'DISC': 201, 'CONT': 203.0}, {'ID': 20209, 'COORDS': (44.31805556, -115.945), 'CAUSE': 'Natural', 'SIZE': 3.0, 'DISC': 198, 'CONT': 202.0}, {'ID': 20482, 'COORDS': (44.22805556, -115.75583329999999), 'CAUSE': 'Natural', 'SIZE': 0.25, 'DISC': 198, 'CONT': 198.0}, {'ID': 20490, 'COORDS': (44.22805556, -115.7572222), 'CAUSE': 'Natural', 'SIZE': 5.5, 'DISC': 198, 'CONT': 205.0}, {'ID': 20491, 'COORDS': (44.22888889, -115.4875), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 198, 'CONT': 199.0}, {'ID': 20493, 'COORDS': (44.3775, -115.55194440000001), 'CAUSE': 'Natural', 'SIZE': 2.0, 'DISC': 200, 'CONT': 202.0}, {'ID': 20494, 'COORDS': (44.37638889, -115.54194440000002), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 200, 'CONT': 203.0}, {'ID': 20495, 'COORDS': (44.41166667, -115.66833329999999), 'CAUSE': 'Natural', 'SIZE': 3.0, 'DISC': 202, 'CONT': 206.0}, {'ID': 21207, 'COORDS': (44.42722222, -115.68111110000001), 'CAUSE': 'Natural', 'SIZE': 0.75, 'DISC': 210, 'CONT': 211.0}, {'ID': 22785, 'MTBS_ID': 'ID4435511547420070717(MIDDLE FORK COMPLEX (SHEEP TRAIL))', 'COORDS': (44.34944444, -115.49361110000001), 'CAUSE': 'Natural', 'SIZE': 8759.0, 'DISC': 199, 'CONT': 274.0}, {'ID': 24341, 'COORDS': (44.45361111, -115.85583329999999), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 201, 'CONT': 202.0}, {'ID': 24568, 'MTBS_ID': 'ID4430411588920070717(MIDDLE FORK COMPLEX (LUCKY))', 'COORDS': (44.30861111, -115.8961111), 'CAUSE': 'Natural', 'SIZE': 1582.0, 'DISC': 199, 'CONT': 218.0}, {'ID': 24577, 'MTBS_ID': 'ID4417411582920070717(MIDDLE FORK COMPLEX (LIGHTNING))', 'COORDS': (44.17611111, -115.83972220000001), 'CAUSE': 'Natural', 'SIZE': 6994.0, 'DISC': 198, 'CONT': 304.0}, {'ID': 24584, 'COORDS': (44.28222222, -115.87222220000001), 'CAUSE': 'Natural', 'SIZE': 12.0, 'DISC': 198, 'CONT': 304.0}, {'ID': 24598, 'COORDS': (44.48805556, -115.64972220000001), 'CAUSE': 'Natural', 'SIZE': 62.0, 'DISC': 198, 'CONT': 304.0}, {'ID': 24912, 'COORDS': (44.68916667, -115.4775), 'CAUSE': 'Natural', 'SIZE': 3.0, 'DISC': 198, 'CONT': 202.0}]","['ID4435511547420070717-MIDDLE FORK COMPLEX (SHEEP TRAIL)', 'ID4430411588920070717-MIDDLE FORK COMPLEX (LUCKY)', 'ID4417411582920070717-MIDDLE FORK COMPLEX (LIGHTNING)']"
1916,2007,INYO COMPLEX,SAGE,,,2007_CA-INF784_INYO COMPLEX,2007_CA-INF784_INYO COMPLEX,2007_CA-INF784_INYO COMPLEX,"[{'ID': 20962, 'MTBS_ID': 'CA3715411835320070706(INYO COMPLEX (SAGE))', 'COORDS': (37.13, -118.385), 'CAUSE': 'Natural', 'SIZE': 6460.0, 'DISC': 187, 'CONT': 192.0}]",['CA3715411835320070706-INYO COMPLEX (SAGE)']
1917,2007,MIDDLE FORK COMPLEX,FINN ROCK,,,2007_ID-BOF-000642_MIDDLE FORK COMPLEX,2007_ID-BOF-000642_MIDDLE FORK COMPLEX,2007_ID-BOF-000642_MIDDLE FORK COMPLEX,"[{'ID': 19630, 'COORDS': (44.14277778, -115.91722220000001), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 198, 'CONT': 198.0}, {'ID': 19874, 'COORDS': (44.17166667, -115.82555559999999), 'CAUSE': 'Natural', 'SIZE': 0.2, 'DISC': 198, 'CONT': 199.0}, {'ID': 19883, 'COORDS': (44.41777778, -115.70777779999999), 'CAUSE': 'Natural', 'SIZE': 0.25, 'DISC': 199, 'CONT': 205.0}, {'ID': 19891, 'COORDS': (44.21777778, -115.32777779999999), 'CAUSE': 'Natural', 'SIZE': 1.25, 'DISC': 201, 'CONT': 203.0}, {'ID': 20209, 'COORDS': (44.31805556, -115.945), 'CAUSE': 'Natural', 'SIZE': 3.0, 'DISC': 198, 'CONT': 202.0}, {'ID': 20482, 'COORDS': (44.22805556, -115.75583329999999), 'CAUSE': 'Natural', 'SIZE': 0.25, 'DISC': 198, 'CONT': 198.0}, {'ID': 20490, 'COORDS': (44.22805556, -115.7572222), 'CAUSE': 'Natural', 'SIZE': 5.5, 'DISC': 198, 'CONT': 205.0}, {'ID': 20491, 'COORDS': (44.22888889, -115.4875), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 198, 'CONT': 199.0}, {'ID': 20493, 'COORDS': (44.3775, -115.55194440000001), 'CAUSE': 'Natural', 'SIZE': 2.0, 'DISC': 200, 'CONT': 202.0}, {'ID': 20494, 'COORDS': (44.37638889, -115.54194440000002), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 200, 'CONT': 203.0}, {'ID': 20495, 'COORDS': (44.41166667, -115.66833329999999), 'CAUSE': 'Natural', 'SIZE': 3.0, 'DISC': 202, 'CONT': 206.0}, {'ID': 21207, 'COORDS': (44.42722222, -115.68111110000001), 'CAUSE': 'Natural', 'SIZE': 0.75, 'DISC': 210, 'CONT': 211.0}, {'ID': 22785, 'MTBS_ID': 'ID4435511547420070717(MIDDLE FORK COMPLEX (SHEEP TRAIL))', 'COORDS': (44.34944444, -115.49361110000001), 'CAUSE': 'Natural', 'SIZE': 8759.0, 'DISC': 199, 'CONT': 274.0}, {'ID': 24341, 'COORDS': (44.45361111, -115.85583329999999), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 201, 'CONT': 202.0}, {'ID': 24568, 'MTBS_ID': 'ID4430411588920070717(MIDDLE FORK COMPLEX (LUCKY))', 'COORDS': (44.30861111, -115.8961111), 'CAUSE': 'Natural', 'SIZE': 1582.0, 'DISC': 199, 'CONT': 218.0}, {'ID': 24577, 'MTBS_ID': 'ID4417411582920070717(MIDDLE FORK COMPLEX (LIGHTNING))', 'COORDS': (44.17611111, -115.83972220000001), 'CAUSE': 'Natural', 'SIZE': 6994.0, 'DISC': 198, 'CONT': 304.0}, {'ID': 24584, 'COORDS': (44.28222222, -115.87222220000001), 'CAUSE': 'Natural', 'SIZE': 12.0, 'DISC': 198, 'CONT': 304.0}, {'ID': 24598, 'COORDS': (44.48805556, -115.64972220000001), 'CAUSE': 'Natural', 'SIZE': 62.0, 'DISC': 198, 'CONT': 304.0}, {'ID': 24912, 'COORDS': (44.68916667, -115.4775), 'CAUSE': 'Natural', 'SIZE': 3.0, 'DISC': 198, 'CONT': 202.0}]","['ID4435511547420070717-MIDDLE FORK COMPLEX (SHEEP TRAIL)', 'ID4430411588920070717-MIDDLE FORK COMPLEX (LUCKY)', 'ID4417411582920070717-MIDDLE FORK COMPLEX (LIGHTNING)']"
1918,2007,ANTELOPE COMPLEX,ROUND,,,2007_NV-BMD-000311_ANTELOPE COMPLEX,2007_NV-BMD-000311_ANTELOPE COMPLEX,2007_NV-BMD-000311_ANTELOPE COMPLEX,"[{'ID': 19425, 'COORDS': (40.14111111, -120.67), 'CAUSE': 'Natural', 'SIZE': 2.1, 'DISC': 186, 'CONT': 187.0}, {'ID': 19427, 'COORDS': (40.14805556, -120.6638889), 'CAUSE': 'Natural', 'SIZE': 31.3, 'DISC': 186, 'CONT': 187.0}, {'ID': 19438, 'COORDS': (40.21972222, -120.66916670000002), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 186, 'CONT': 187.0}, {'ID': 19443, 'COORDS': (40.23861111, -120.69833329999999), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 186, 'CONT': 187.0}, {'ID': 19447, 'COORDS': (40.25, -120.67888889999999), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 186, 'CONT': 187.0}, {'ID': 19449, 'COORDS': (40.15138889, -120.66305559999999), 'CAUSE': 'Natural', 'SIZE': 1.2, 'DISC': 187, 'CONT': 188.0}, {'ID': 19574, 'COORDS': (40.29861111, -120.65055559999999), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 191, 'CONT': 196.0}, {'ID': 19602, 'COORDS': (40.28138889, -120.60666670000002), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 192, 'CONT': 196.0}, {'ID': 21345, 'COORDS': (39.69888889, -120.6622222), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 191, 'CONT': 191.0}, {'ID': 22035, 'MTBS_ID': 'CA4013912058220070705(ANTELOPE COMPLEX (WHEELER))', 'COORDS': (40.12861111, -120.63611110000001), 'CAUSE': 'Natural', 'SIZE': 22905.81, 'DISC': 186, 'CONT': 202.0}, {'ID': 340346, 'MTBS_ID': 'NV4011611706720070716(ANTELOPE COMPLEX)', 'COORDS': (40.0005, -116.9084), 'CAUSE': 'Natural', 'SIZE': 3283.0, 'DISC': 197, 'CONT': 211.0}, {'ID': 340349, 'MTBS_ID': 'NV4011611706720070716(ANTELOPE COMPLEX)', 'COORDS': (39.891529999999996, -117.2711), 'CAUSE': 'Natural', 'SIZE': 40012.0, 'DISC': 198, 'CONT': 211.0}, {'ID': 340350, 'MTBS_ID': 'NV4011611706720070716(ANTELOPE COMPLEX)', 'COORDS': (40.1244, -117.3309), 'CAUSE': 'Natural', 'SIZE': 9728.0, 'DISC': 198, 'CONT': 211.0}, {'ID': 340351, 'MTBS_ID': 'NV4011611706720070716(ANTELOPE COMPLEX)', 'COORDS': (40.1533, -116.9851), 'CAUSE': 'Natural', 'SIZE': 28142.0, 'DISC': 198, 'CONT': 211.0}, {'ID': 340352, 'MTBS_ID': 'NV4011611706720070716(ANTELOPE COMPLEX)', 'COORDS': (40.0185, -117.5121), 'CAUSE': 'Natural', 'SIZE': 25380.0, 'DISC': 198, 'CONT': 211.0}, {'ID': 342524, 'MTBS_ID': 'NV4011611706720070716(ANTELOPE COMPLEX)', 'COORDS': (40.6975, -116.5464), 'CAUSE': 'Natural', 'SIZE': 28979.0, 'DISC': 198, 'CONT': 203.0}]","['CA4013912058220070705-ANTELOPE COMPLEX (WHEELER)', 'NV4011611706720070716-ANTELOPE COMPLEX']"
1919,2007,CHINA-BACK COMPLEX,CHINA,,,2007_CA-KNF-003238_CHINA-BACK COMPLEX,2007_CA-KNF-003238_CHINA-BACK COMPLEX,2007_CA-KNF-003238_CHINA-BACK COMPLEX,"[{'ID': 20084, 'COORDS': (41.58333333, -123.08333329999999), 'CAUSE': 'Natural', 'SIZE': 28.0, 'DISC': 187, 'CONT': 195.0}, {'ID': 21438, 'MTBS_ID': 'CA4184212270320070710(CHINA BACK COMPLEX)', 'COORDS': (41.84305556, -122.72277779999999), 'CAUSE': 'Natural', 'SIZE': 2906.0, 'DISC': 192, 'CONT': 230.0}]",['CA4184212270320070710-CHINA BACK COMPLEX']
1920,2007,EGLEY COMPLEX,BALD BUTTE,,,2007_OR-BFZ-7148_EGLEY COMPLEX,2007_OR-BFZ-7148_EGLEY COMPLEX,2007_OR-BFZ-7148_EGLEY COMPLEX,"[{'ID': 21497, 'MTBS_ID': 'OR4382211938920070706(EGLEY COMPLEX (EGLEY))', 'COORDS': (43.69361111, -119.38611110000001), 'CAUSE': 'Natural', 'SIZE': 800.0, 'DISC': 187, 'CONT': 236.0}, {'ID': 21513, 'MTBS_ID': 'OR4382211938920070706(EGLEY COMPLEX (EGLEY))', 'COORDS': (43.86666667, -119.46472220000001), 'CAUSE': 'Natural', 'SIZE': 52891.0, 'DISC': 188, 'CONT': 236.0}, {'ID': 25799, 'MTBS_ID': 'OR4382211938920070706(EGLEY COMPLEX (EGLEY))', 'COORDS': (43.855, -119.68166670000001), 'CAUSE': 'Natural', 'SIZE': 31624.7, 'DISC': 188, 'CONT': 238.0}, {'ID': 25988, 'MTBS_ID': 'OR4382211938920070706(EGLEY COMPLEX (EGLEY))', 'COORDS': (43.6675, -119.4302778), 'CAUSE': 'Natural', 'SIZE': 55420.0, 'DISC': 187, 'CONT': 203.0}, {'ID': 348978, 'MTBS_ID': 'OR4382211938920070706(EGLEY COMPLEX (EGLEY))', 'COORDS': (43.5333, -119.32), 'CAUSE': 'Natural', 'SIZE': 500.0, 'DISC': 188, 'CONT': 236.0}]",['OR4382211938920070706-EGLEY COMPLEX (EGLEY)']
1921,2007,EGLEY COMPLEX,BEAR CANYON FIRE,,,2007_OR-BFZ-7148_EGLEY COMPLEX,2007_OR-BFZ-7148_EGLEY COMPLEX,2007_OR-BFZ-7148_EGLEY COMPLEX,"[{'ID': 21497, 'MTBS_ID': 'OR4382211938920070706(EGLEY COMPLEX (EGLEY))', 'COORDS': (43.69361111, -119.38611110000001), 'CAUSE': 'Natural', 'SIZE': 800.0, 'DISC': 187, 'CONT': 236.0}, {'ID': 21513, 'MTBS_ID': 'OR4382211938920070706(EGLEY COMPLEX (EGLEY))', 'COORDS': (43.86666667, -119.46472220000001), 'CAUSE': 'Natural', 'SIZE': 52891.0, 'DISC': 188, 'CONT': 236.0}, {'ID': 25799, 'MTBS_ID': 'OR4382211938920070706(EGLEY COMPLEX (EGLEY))', 'COORDS': (43.855, -119.68166670000001), 'CAUSE': 'Natural', 'SIZE': 31624.7, 'DISC': 188, 'CONT': 238.0}, {'ID': 25988, 'MTBS_ID': 'OR4382211938920070706(EGLEY COMPLEX (EGLEY))', 'COORDS': (43.6675, -119.4302778), 'CAUSE': 'Natural', 'SIZE': 55420.0, 'DISC': 187, 'CONT': 203.0}, {'ID': 348978, 'MTBS_ID': 'OR4382211938920070706(EGLEY COMPLEX (EGLEY))', 'COORDS': (43.5333, -119.32), 'CAUSE': 'Natural', 'SIZE': 500.0, 'DISC': 188, 'CONT': 236.0}]",['OR4382211938920070706-EGLEY COMPLEX (EGLEY)']
1922,2007,MONUMENT COMPLEX,WALL CREEK,,,2007_OR-UMF-000090_MONUMENT COMPLEX,2007_OR-UMF-000090_MONUMENT COMPLEX,2007_OR-UMF-000090_MONUMENT COMPLEX,"[{'ID': 21692, 'COORDS': (44.92305556, -119.51916670000001), 'CAUSE': 'Natural', 'SIZE': 100.0, 'DISC': 194, 'CONT': 219.0}, {'ID': 21933, 'MTBS_ID': 'OR4495611940720070712(MONUMENT COMPLEX (RED HILL FIRE))', 'COORDS': (45.01527778, -119.44972220000001), 'CAUSE': 'Natural', 'SIZE': 53448.0, 'DISC': 194, 'CONT': 219.0}]",['OR4495611940720070712-MONUMENT COMPLEX (RED HILL FIRE)']
1923,2007,SOLDIER CREEK COMPLEX,SOLDIER CREEK COMPLE,,,2007_NE-NBF-070822_SOLDIER CREEK COMPLEX,2007_NE-NBF-070822_SOLDIER CREEK COMPLEX,2007_NE-NBF-070822_SOLDIER CREEK COMPLEX,"[{'ID': 21796, 'MTBS_ID': 'NE4268410361520070812(SOLDIER CREEK COMPLEX)', 'COORDS': (42.68277778, -103.6294444), 'CAUSE': 'Natural', 'SIZE': 3587.0, 'DISC': 225, 'CONT': 231.0}]",['NE4268410361520070812-SOLDIER CREEK COMPLEX']
1924,2007,MONUMENT COMPLEX,RED HILL,,,2007_OR-UMF-000090_MONUMENT COMPLEX,2007_OR-UMF-000090_MONUMENT COMPLEX,2007_OR-UMF-000090_MONUMENT COMPLEX,"[{'ID': 21692, 'COORDS': (44.92305556, -119.51916670000001), 'CAUSE': 'Natural', 'SIZE': 100.0, 'DISC': 194, 'CONT': 219.0}, {'ID': 21933, 'MTBS_ID': 'OR4495611940720070712(MONUMENT COMPLEX (RED HILL FIRE))', 'COORDS': (45.01527778, -119.44972220000001), 'CAUSE': 'Natural', 'SIZE': 53448.0, 'DISC': 194, 'CONT': 219.0}]",['OR4495611940720070712-MONUMENT COMPLEX (RED HILL FIRE)']
1925,2007,POWDER RIVER COMPLEX,MASON PRONG,,,2007_MT-MCD-096_POWDER RIVER COMPLEX,2007_MT-MCD-096_POWDER RIVER COMPLEX,2007_MT-MCD-096_POWDER RIVER COMPLEX,"[{'ID': 22004, 'COORDS': (45.2575, -105.89833329999999), 'CAUSE': 'Natural', 'SIZE': 2.2, 'DISC': 224, 'CONT': 225.0}, {'ID': 22011, 'COORDS': (45.17833333, -105.9733333), 'CAUSE': 'Natural', 'SIZE': 25.0, 'DISC': 224, 'CONT': 228.0}, {'ID': 22012, 'COORDS': (45.27805556, -106.07722220000001), 'CAUSE': 'Natural', 'SIZE': 399.0, 'DISC': 224, 'CONT': 230.0}, {'ID': 22015, 'COORDS': (45.24361111, -106.07944440000001), 'CAUSE': 'Natural', 'SIZE': 6.7, 'DISC': 224, 'CONT': 228.0}, {'ID': 22019, 'MTBS_ID': 'MT4524610622220070816(POWDER RIVER COMPLEX)', 'COORDS': (45.25194444, -106.23916670000001), 'CAUSE': 'Natural', 'SIZE': 10733.0, 'DISC': 224, 'CONT': 233.0}, {'ID': 22021, 'COORDS': (45.20472222, -105.88805559999999), 'CAUSE': 'Natural', 'SIZE': 12.0, 'DISC': 226, 'CONT': 228.0}, {'ID': 339676, 'COORDS': (45.3242, -105.6256), 'CAUSE': 'Natural', 'SIZE': 240.0, 'DISC': 224, 'CONT': 237.0}, {'ID': 339682, 'MTBS_ID': 'MT4505010597920070812(POWDER RIVER COMPLEX (LINE CREEK))', 'COORDS': (45.0517, -105.9883), 'CAUSE': 'Natural', 'SIZE': 1500.0, 'DISC': 224, 'CONT': 237.0}, {'ID': 339683, 'MTBS_ID': 'MT4501410623820070812(POWDER RIVER COMPLEX (TRAIL CREEK))', 'COORDS': (45.03617, -106.21392), 'CAUSE': 'Natural', 'SIZE': 8705.0, 'DISC': 224, 'CONT': 237.0}, {'ID': 339684, 'COORDS': (45.26575, -105.94575), 'CAUSE': 'Natural', 'SIZE': 627.0, 'DISC': 225, 'CONT': 237.0}, {'ID': 339685, 'COORDS': (45.1575, -105.9617), 'CAUSE': 'Natural', 'SIZE': 169.0, 'DISC': 226, 'CONT': 237.0}, {'ID': 339687, 'MTBS_ID': 'MT4531810660720070814(POWDER RIVER COMPLEX (SALESBURY))', 'COORDS': (45.3153, -106.6128), 'CAUSE': 'Natural', 'SIZE': 2600.0, 'DISC': 226, 'CONT': 237.0}, {'ID': 339688, 'COORDS': (45.3397, -105.7672), 'CAUSE': 'Natural', 'SIZE': 3.0, 'DISC': 226, 'CONT': 237.0}]","['MT4524610622220070816-POWDER RIVER COMPLEX', 'MT4505010597920070812-POWDER RIVER COMPLEX (LINE CREEK)', 'MT4501410623820070812-POWDER RIVER COMPLEX (TRAIL CREEK)', 'MT4531810660720070814-POWDER RIVER COMPLEX (SALESBURY)']"
1926,2007,POWDER RIVER COMPLEX,DUTCH,,,2007_MT-MCD-096_POWDER RIVER COMPLEX,2007_MT-MCD-096_POWDER RIVER COMPLEX,2007_MT-MCD-096_POWDER RIVER COMPLEX,"[{'ID': 22004, 'COORDS': (45.2575, -105.89833329999999), 'CAUSE': 'Natural', 'SIZE': 2.2, 'DISC': 224, 'CONT': 225.0}, {'ID': 22011, 'COORDS': (45.17833333, -105.9733333), 'CAUSE': 'Natural', 'SIZE': 25.0, 'DISC': 224, 'CONT': 228.0}, {'ID': 22012, 'COORDS': (45.27805556, -106.07722220000001), 'CAUSE': 'Natural', 'SIZE': 399.0, 'DISC': 224, 'CONT': 230.0}, {'ID': 22015, 'COORDS': (45.24361111, -106.07944440000001), 'CAUSE': 'Natural', 'SIZE': 6.7, 'DISC': 224, 'CONT': 228.0}, {'ID': 22019, 'MTBS_ID': 'MT4524610622220070816(POWDER RIVER COMPLEX)', 'COORDS': (45.25194444, -106.23916670000001), 'CAUSE': 'Natural', 'SIZE': 10733.0, 'DISC': 224, 'CONT': 233.0}, {'ID': 22021, 'COORDS': (45.20472222, -105.88805559999999), 'CAUSE': 'Natural', 'SIZE': 12.0, 'DISC': 226, 'CONT': 228.0}, {'ID': 339676, 'COORDS': (45.3242, -105.6256), 'CAUSE': 'Natural', 'SIZE': 240.0, 'DISC': 224, 'CONT': 237.0}, {'ID': 339682, 'MTBS_ID': 'MT4505010597920070812(POWDER RIVER COMPLEX (LINE CREEK))', 'COORDS': (45.0517, -105.9883), 'CAUSE': 'Natural', 'SIZE': 1500.0, 'DISC': 224, 'CONT': 237.0}, {'ID': 339683, 'MTBS_ID': 'MT4501410623820070812(POWDER RIVER COMPLEX (TRAIL CREEK))', 'COORDS': (45.03617, -106.21392), 'CAUSE': 'Natural', 'SIZE': 8705.0, 'DISC': 224, 'CONT': 237.0}, {'ID': 339684, 'COORDS': (45.26575, -105.94575), 'CAUSE': 'Natural', 'SIZE': 627.0, 'DISC': 225, 'CONT': 237.0}, {'ID': 339685, 'COORDS': (45.1575, -105.9617), 'CAUSE': 'Natural', 'SIZE': 169.0, 'DISC': 226, 'CONT': 237.0}, {'ID': 339687, 'MTBS_ID': 'MT4531810660720070814(POWDER RIVER COMPLEX (SALESBURY))', 'COORDS': (45.3153, -106.6128), 'CAUSE': 'Natural', 'SIZE': 2600.0, 'DISC': 226, 'CONT': 237.0}, {'ID': 339688, 'COORDS': (45.3397, -105.7672), 'CAUSE': 'Natural', 'SIZE': 3.0, 'DISC': 226, 'CONT': 237.0}]","['MT4524610622220070816-POWDER RIVER COMPLEX', 'MT4505010597920070812-POWDER RIVER COMPLEX (LINE CREEK)', 'MT4501410623820070812-POWDER RIVER COMPLEX (TRAIL CREEK)', 'MT4531810660720070814-POWDER RIVER COMPLEX (SALESBURY)']"
1927,2007,POWDER RIVER COMPLEX,WILBUR,,,2007_MT-MCD-096_POWDER RIVER COMPLEX,2007_MT-MCD-096_POWDER RIVER COMPLEX,2007_MT-MCD-096_POWDER RIVER COMPLEX,"[{'ID': 22004, 'COORDS': (45.2575, -105.89833329999999), 'CAUSE': 'Natural', 'SIZE': 2.2, 'DISC': 224, 'CONT': 225.0}, {'ID': 22011, 'COORDS': (45.17833333, -105.9733333), 'CAUSE': 'Natural', 'SIZE': 25.0, 'DISC': 224, 'CONT': 228.0}, {'ID': 22012, 'COORDS': (45.27805556, -106.07722220000001), 'CAUSE': 'Natural', 'SIZE': 399.0, 'DISC': 224, 'CONT': 230.0}, {'ID': 22015, 'COORDS': (45.24361111, -106.07944440000001), 'CAUSE': 'Natural', 'SIZE': 6.7, 'DISC': 224, 'CONT': 228.0}, {'ID': 22019, 'MTBS_ID': 'MT4524610622220070816(POWDER RIVER COMPLEX)', 'COORDS': (45.25194444, -106.23916670000001), 'CAUSE': 'Natural', 'SIZE': 10733.0, 'DISC': 224, 'CONT': 233.0}, {'ID': 22021, 'COORDS': (45.20472222, -105.88805559999999), 'CAUSE': 'Natural', 'SIZE': 12.0, 'DISC': 226, 'CONT': 228.0}, {'ID': 339676, 'COORDS': (45.3242, -105.6256), 'CAUSE': 'Natural', 'SIZE': 240.0, 'DISC': 224, 'CONT': 237.0}, {'ID': 339682, 'MTBS_ID': 'MT4505010597920070812(POWDER RIVER COMPLEX (LINE CREEK))', 'COORDS': (45.0517, -105.9883), 'CAUSE': 'Natural', 'SIZE': 1500.0, 'DISC': 224, 'CONT': 237.0}, {'ID': 339683, 'MTBS_ID': 'MT4501410623820070812(POWDER RIVER COMPLEX (TRAIL CREEK))', 'COORDS': (45.03617, -106.21392), 'CAUSE': 'Natural', 'SIZE': 8705.0, 'DISC': 224, 'CONT': 237.0}, {'ID': 339684, 'COORDS': (45.26575, -105.94575), 'CAUSE': 'Natural', 'SIZE': 627.0, 'DISC': 225, 'CONT': 237.0}, {'ID': 339685, 'COORDS': (45.1575, -105.9617), 'CAUSE': 'Natural', 'SIZE': 169.0, 'DISC': 226, 'CONT': 237.0}, {'ID': 339687, 'MTBS_ID': 'MT4531810660720070814(POWDER RIVER COMPLEX (SALESBURY))', 'COORDS': (45.3153, -106.6128), 'CAUSE': 'Natural', 'SIZE': 2600.0, 'DISC': 226, 'CONT': 237.0}, {'ID': 339688, 'COORDS': (45.3397, -105.7672), 'CAUSE': 'Natural', 'SIZE': 3.0, 'DISC': 226, 'CONT': 237.0}]","['MT4524610622220070816-POWDER RIVER COMPLEX', 'MT4505010597920070812-POWDER RIVER COMPLEX (LINE CREEK)', 'MT4501410623820070812-POWDER RIVER COMPLEX (TRAIL CREEK)', 'MT4531810660720070814-POWDER RIVER COMPLEX (SALESBURY)']"
